id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time
0,1,-0.694558,2.92218,1,0.43737,-0.259149,0,-0.324696,-0.448585,0,0.0090439,1,1,-0.694558,2.4214,1,0.43737,-0.269973,0,-0.324667,-0.540018,0,0.0068826,2,1,-0.694558,1.91257,1,0.43737,-0.318086,0,-0.324667,-0.628829,0,0.0172797,3,1,-0.701807,1.38952,1,0.418054,-0.379518,0,-0.311017,-0.628531,0,0.0089467,4,1,-0.729329,0.833328,1,0.280295,-0.373782,0,-0.696391,-0.094533,0,0.0056573,5,1,4.73045,3.16667,1,-0.262892,0.373775,0,0.879765,0.0946522,0,0.0150244,6,1,4.70181,2.61049,1,-0.418055,0.379527,0,0.310659,0.628591,0,0.0095314,7,1,4.69455,2.08743,1,-0.437367,0.318098,0,0.324488,0.62871,0,0.0065145,8,1,4.69455,1.57859,1,-0.437367,0.269946,0,0.324488,0.540078,0,0.0145249,9,1,4.69455,1.07781,1,-0.437367,0.259122,0,0.324488,0.448585,0,0.0092563
0,1.1,-0.652632,2.894,1,0.399461,-0.304399,0,-0.42681,-0.44632,0,0.0090439,1,1.1,-0.652632,2.39178,1,0.399463,-0.321453,0,-0.426788,-0.482216,0,0.0068826,2,1.1,-0.652626,1.87765,1,0.399617,-0.379929,0,-0.42402,-0.599004,0,0.0172797,3,1.1,-0.661849,1.34877,1,0.378492,-0.432326,0,-0.468001,-0.43989,0,0.0089467,4,1.1,-0.703292,0.795676,1,0.254231,-0.37735,0,0.131421,0.0196099,0,0.0056573,5,1.1,4.70846,3.20433,1,-0.178502,0.377353,0,0.778586,-0.0195354,0,0.0150244,6,1.1,4.66179,2.65128,1,-0.380245,0.433448,0,0.436723,0.454143,0,0.0095314,7,1.1,4.65262,2.12236,1,-0.399628,0.379932,0,0.423878,0.598922,0,0.0065145,8,1.1,4.65263,1.60821,1,-0.399474,0.321433,0,0.42668,0.482276,0,0.0145249,9,1.1,4.65263,1.10599,1,-0.399474,0.304375,0,0.42668,0.446372,0,0.0092563
0,1.2,-0.614942,2.86141,1,0.353268,-0.346619,0,-0.491202,-0.389814,0,0.0197688,1,1.2,-0.614941,2.35737,1,0.353271,-0.365126,0,-0.491202,-0.385642,0,0.0088116,2,1.2,-0.614904,1.83677,1,0.35377,-0.436258,0,-0.487328,-0.520349,0,0.0091947,3,1.2,-0.626515,1.30356,1,0.326721,-0.469702,0,-0.556946,-0.317454,0,0.0196112,4,1.2,-0.676147,0.758203,1,0.29833,-0.370544,0,0.711709,0.113189,0,0.007749,5,1.2,4.69413,3.2418,1,-0.112295,0.370556,0,0.524044,-0.113249,0,0.0106588,6,1.2,4.62609,2.69664,1,-0.332367,0.471181,0,0.512838,0.304461,0,0.0092772,7,1.2,4.6149,2.16323,1,-0.353777,0.436252,0,0.487089,0.520229,0,0.0175329,8,1.2,4.61493,1.64261,1,-0.353277,0.365108,0,0.490904,0.385821,0,0.0068691,9,1.2,4.61493,1.13858,1,-0.353277,0.346595,0,0.490904,0.389993,0,0.0080304
0,1.3,-0.582123,2.82479,1,0.302695,-0.385468,0,-0.515848,-0.37694,0,0.0197688,1,1.3,-0.582122,2.31877,1,0.302697,-0.40818,0,-0.515852,-0.458345,0,0.0088116,2,1.3,-0.582007,1.79041,1,0.303841,-0.491833,0,-0.507478,-0.576362,0,0.0091947,3,1.3,-0.596406,1.25485,1,0.277525,-0.505929,0,-0.432942,-0.395924,0,0.0196112,4,1.3,-0.642342,0.721849,1,0.381411,-0.355275,0,0.930134,0.189044,0,0.007749,5,1.3,4.6848,3.27815,1,-0.0816263,0.355281,0,0.0899732,-0.189081,0,0.0106588,6,1.3,4.59553,2.74501,1,-0.27817,0.493755,0,0.562668,0.158027,0,0.0092772,7,1.3,4.582,2.20946,1,-0.303868,0.488032,0,0.507325,0.505447,0,0.0175329,8,1.3,4.58211,1.68122,1,-0.302725,0.408177,0,0.515729,0.458494,0,0.0068691,9,1.3,4.58211,1.1752,1,-0.302725,0.385459,0,0.515729,0.377081,0,0.0080304
0,1.4,-0.554443,2.78445,1,0.250915,-0.420195,0,-0.515997,-0.309587,0,0.008606,1,1.4,-0.554442,2.27566,1,0.250916,-0.453717,0,-0.515968,-0.43869,0,0.0073752,2,1.4,-0.554167,1.73836,1,0.252976,-0.548831,0,-0.50658,-0.551283,0,0.0101164,3,1.4,-0.570654,1.20222,1,0.239022,-0.546816,0,-0.34222,-0.412285,0,0.0129098,4,1.4,-0.599328,0.68737,1,0.480641,-0.333339,0,1.03709,0.246823,0,0.0073421,5,1.4,4.67638,3.31263,1,-0.0937939,0.333339,0,-0.329018,-0.246763,0,0.006539,6,1.4,4.57055,2.79501,1,-0.221372,0.50475,0,0.566483,0.0708103,0,0.0065013,7,1.4,4.55415,2.2607,1,-0.252998,0.535548,0,0.506163,0.436783,0,0.0148897,8,1.4,4.55443,1.72433,1,-0.250947,0.453725,0,0.515938,0.43875,0,0.0084594,9,1.4,4.55443,1.21554,1,-0.250947,0.420198,0,0.515699,0.309765,0,0.0080558
0,1.5,-0.531888,2.74081,1,0.200656,-0.453021,0,-0.487082,-0.334024,0,0.008606,1,1.5,-0.531873,2.22805,1,0.201059,-0.498556,0,-0.479896,-0.447392,0,0.0073752,2,1.5,-0.531357,1.68085,1,0.203719,-0.599915,0,-0.476968,-0.464536,0,0.0101164,3,1.5,-0.54862,1.14566,1,0.200338,-0.582731,0,-0.421528,-0.304736,0,0.0129098,4,1.5,-0.546171,0.655344,1,0.581377,-0.306531,0,0.969701,0.286862,0,0.0073421,5,1.5,4.66462,3.34466,1,-0.148369,0.306536,0,-0.74473,-0.286847,0,0.006539,6,1.5,4.551,2.84583,1,-0.171963,0.511593,0,0.424474,0.0672936,0,0.0065013,7,1.5,4.53134,2.31642,1,-0.203773,0.578491,0,0.476778,0.413105,0,0.0148897,8,1.5,4.53186,1.77187,1,-0.201091,0.496677,0,0.479937,0.411995,0,0.0084594,9,1.5,4.53187,1.25918,1,-0.200708,0.453039,0,0.48697,0.334114,0,0.0080558
0,1.6,-0.514195,2.69389,1,0.153872,-0.484681,0,-0.446916,-0.288963,0,0.011282,1,1.6,-0.514098,2.17602,1,0.155164,-0.541252,0,-0.436932,-0.397801,0,0.0073324,2,1.6,-0.513309,1.61872,1,0.157867,-0.640705,0,-0.43875,-0.34678,0,0.0185827,3,1.6,-0.530755,1.08605,1,0.156555,-0.607556,0,-0.445694,-0.191033,0,0.007916,4,1.6,-0.483353,0.626174,1,0.673129,-0.276436,0,0.85868,0.312716,0,0.0071508,5,1.6,4.6455,3.37383,1,-0.239182,0.276446,0,-1.05357,-0.312805,0,0.0066487,6,1.6,4.53571,2.89732,1,-0.135899,0.51837,0,0.300407,0.0685453,0,0.0177443,7,1.6,4.51329,2.37623,1,-0.15794,0.616544,0,0.438452,0.340819,0,0.0075555,8,1.6,4.51408,1.8235,1,-0.155187,0.534633,0,0.437021,0.340641,0,0.0084209,9,1.6,4.51417,1.3061,1,-0.153923,0.484708,0,0.446796,0.288963,0,0.018476
0,1.7,-0.500938,2.64397,1,0.11231,-0.513419,0,-0.384716,-0.277966,0,0.011282,1,1.7,-0.500671,2.12001,1,0.114297,-0.577807,0,-0.380537,-0.328168,0,0.0073324,2,1.7,-0.499628,1.55302,1,0.116639,-0.671984,0,-0.385836,-0.273012,0,0.0185827,3,1.7,-0.517714,1.02455,1,0.101354,-0.620286,0,-0.621162,-0.0641011,0,0.007916,4,1.7,-0.412058,0.600116,1,0.749616,-0.244542,0,0.669526,0.323422,0,0.0071508,5,1.7,4.61601,3.39989,1,-0.353001,0.244644,0,-1.20366,-0.321627,0,0.0066487,6,1.7,4.52343,2.94957,1,-0.111304,0.527131,0,0.198841,0.0989139,0,0.0177443,7,1.7,4.4996,2.43951,1,-0.116759,0.648025,0,0.385195,0.282273,0,0.0075555,8,1.7,4.50065,1.87862,1,-0.114311,0.567163,0,0.380665,0.30338,0,0.0084209,9,1.7,4.50091,1.35599,1,-0.112367,0.512498,0,0.384748,0.260234,0,0.018476
0,1.8,-0.49153,2.59132,1,0.076846,-0.538868,0,-0.324994,-0.22459,0,0.0190549,1,1.8,-0.491052,2.06074,1,0.0790231,-0.605983,0,-0.325158,-0.231385,0,0.0083452,2,1.8,-0.489805,1.48462,1,0.0806853,-0.694296,0,-0.333369,-0.168741,0,0.0077771,3,1.8,-0.510719,0.962406,1,0.0389621,-0.620525,0,-0.597477,0.0584126,0,0.0161025,4,1.8,-0.334074,0.577284,1,0.806802,-0.212081,0,0.473394,0.324219,0,0.0074253,5,1.8,4.57458,3.42275,1,-0.476336,0.212425,0,-1.24645,-0.321627,0,0.0068731,6,1.8,4.51318,3.00278,1,-0.0948191,0.53674,0,0.137091,0.0867844,0,0.0067497,7,1.8,4.48976,2.50558,1,-0.0808954,0.671834,0,0.332117,0.188947,0,0.0157431,8,1.8,4.49103,1.93674,1,-0.0790358,0.594133,0,0.325441,0.230789,0,0.0070949,9,1.8,4.4915,1.40844,1,-0.0769019,0.535572,0,0.325203,0.19604,0,0.0085678
0,1.9,-0.485373,2.53629,1,0.0472554,-0.561444,0,-0.267398,-0.216812,0,0.0190549,1,1.9,-0.484674,1.99896,1,0.0495151,-0.629639,0,-0.265911,-0.232562,0,0.0083452,2,1.9,-0.483373,1.41453,1,0.0483193,-0.705673,0,-0.311701,-0.0591278,0,0.0077771,3,1.9,-0.509097,0.900898,1,0.000681262,-0.607226,0,-0.165883,0.20298,0,0.0161025,4,1.9,-0.250986,0.557673,1,0.855144,-0.180414,0,0.484407,0.308476,0,0.0074253,5,1.9,4.52098,3.4424,1,-0.592891,0.180877,0,-1.08054,-0.308558,0,0.0068731,6,1.9,4.50497,3.05676,1,-0.0645734,0.541635,0,0.425547,0.00967085,0,0.0067497,7,1.9,4.48323,2.57353,1,-0.0506558,0.68531,0,0.273556,0.0788867,0,0.0157431,8,1.9,4.48465,1.99735,1,-0.0495046,0.618043,0,0.266135,0.237972,0,0.0070949,9,1.9,4.48533,1.46302,1,-0.0472903,0.556198,0,0.267625,0.205517,0,0.0085678
